"apparent_temp_c","humidity","wind_speed_km_h","wind_bearing_degrees","visibility_km","pressure_mb","no_precip","rain","snow","id"
12.1722222222222,0.73,1.0948,131,11.0446,1015.24,0,1,0,2912
7.77777777777778,0.89,3.5742,251,7.9051,1016.46,0,1,0,2913
2.03888888888889,0.92,7.5992,240,0.161,1014.93,0,1,0,2914
12.7777777777778,0.72,3.3166,217,11.27,1015.79,0,1,0,2915
13.9111111111111,0.65,2.8175,32,11.27,1014.91,0,1,0,2916
7.68333333333333,0.89,6.5527,268,6.2951,1015.23,0,1,0,2917
10.2055555555556,0.93,8.0339,253,6.2951,1013.64,0,1,0,2918
15.1611111111111,0.72,15.2789,339,11.27,1014.23,0,1,0,2919
17.2888888888889,0.71,9.4185,291,11.2056,1013.81,0,1,0,2920
12.4055555555556,0.83,11.0768,280,15.8263,1014.22,0,1,0,2921
14.4888888888889,0.77,17.5329,289,15.8746,1012.22,0,1,0,2922
18.8388888888889,0.61,29.5757,308,11.27,1012.23,0,1,0,2923
17.7333333333333,0.56,25.0999,289,9.982,1011.96,0,1,0,2924
5.13333333333333,0.66,6.6493,351,15.8263,1016.81,0,1,0,2925
-2.10555555555556,0.78,11.27,342,9.982,1016.72,0,1,0,2926
11.2222222222222,0.5,14.3612,350,9.982,1017.11,0,1,0,2927
12.8666666666667,0.48,16.9211,341,11.2056,1015.79,0,1,0,2928
12.2388888888889,0.74,14.2002,171,15.8263,1002.81,0,1,0,2929
12.1944444444444,0.74,7.9856,181,11.2056,1003.18,0,1,0,2930
17.8222222222222,0.59,15.4238,181,11.2056,1003.68,0,1,0,2931
18.9777777777778,0.56,14.3129,191,11.2056,1002.3,0,1,0,2932
13.8166666666667,0.75,14.0231,151,15.8263,1004.19,0,1,0,2933
12.2222222222222,0.8,12.5258,171,8.1305,1004.3,0,1,0,2934
20.05,0.6,26.7582,210,9.982,1004.8,0,1,0,2935
20.1555555555556,0.56,14.329,210,11.27,1003.2,0,1,0,2936
16.5,0.71,16.7923,179,15.8263,1003.67,0,1,0,2937
12.2222222222222,0.8,9.6117,172,9.982,1006.09,0,1,0,2938
12.8944444444444,0.95,0.9016,311,11.27,1007.81,0,1,0,2939
12.0666666666667,0.8,16.0678,329,11.27,1007.61,0,1,0,2940
4.80555555555555,0.83,24.7296,279,9.982,1011.24,0,1,0,2941
5.12222222222222,0.82,15.4882,261,9.9015,1014.37,0,1,0,2942
15.0222222222222,0.48,13.9265,310,11.27,1017.76,0,1,0,2943
15.1166666666667,0.53,3.4454,296,9.982,1016.75,0,1,0,2944
7.10555555555556,0.8,3.3488,162,15.6492,1018.64,0,1,0,2945
1.15555555555555,0.95,6.44,170,1.8837,1018.06,0,1,0,2946
17.2222222222222,0.48,9.5795,175,11.2056,1016.95,0,1,0,2947
16.1055555555556,0.48,9.338,72,9.982,1013.55,0,1,0,2948
10.3944444444444,0.64,10.6743,47,14.9086,1012.2,0,1,0,2949
5.88888888888889,0.83,9.5634,342,11.2056,1009.39,0,1,0,2950
13.9388888888889,0.55,20.1089,332,9.982,1007.91,0,1,0,2951
11.0888888888889,0.8,11.1412,40,11.2056,1006.92,0,1,0,2952
6.54444444444445,0.89,11.0607,309,14.9569,1008.12,0,1,0,2953
6.77222222222222,0.92,12.9927,309,10.9802,1008.23,0,1,0,2954
10.1388888888889,0.76,12.3326,317,11.27,1010.69,0,1,0,2955
12.2166666666667,0.61,28.5131,290,11.2056,1011.18,0,1,0,2956
4.21111111111111,0.76,16.9372,289,14.9086,1013.48,0,1,0,2957
1.55555555555555,0.95,4.8783,187,6.1985,1013.96,0,1,0,2958
13.8166666666667,0.58,12.6546,180,11.2056,1013.12,0,1,0,2959
16.0388888888889,0.52,14.1197,169,9.982,1008.71,0,1,0,2960
7.06666666666667,0.83,16.4381,160,15.8263,1007.31,0,1,0,2961
5.79444444444444,0.89,9.7244,181,9.982,1005.5,0,1,0,2962
17.7333333333333,0.52,14.7637,180,11.2056,1004.51,0,1,0,2963
16.1833333333333,0.62,15.4882,237,11.2056,1003.61,0,1,0,2964
10.4555555555556,0.86,11.0768,160,15.8263,1005.11,0,1,0,2965
6.90555555555556,0.89,12.6868,150,9.982,1002.9,0,1,0,2966
12.1055555555556,0.8,22.2341,267,11.2056,1004.15,0,1,0,2967
17.6555555555556,0.73,14.973,243,12.5097,1003.08,0,1,0,2968
5.22777777777778,0.73,10.787,33,11.9784,1018.08,0,1,0,2969
5.91111111111111,0.79,0.5152,300,9.982,1016.69,0,1,0,2970
11.2277777777778,0.61,15.6975,212,10.0464,1015.99,0,1,0,2971
10.1388888888889,0.76,14.1036,56,6.2951,1012.68,0,1,0,2972
12.4222222222222,0.7,2.7692,294,11.4632,1007.09,0,1,0,2973
10.45,0.84,9.66,230,9.6117,1008.56,0,1,0,2974
21.0166666666667,0.42,13.5401,258,11.27,1008.46,0,1,0,2975
20.1111111111111,0.48,4.4114,72,9.982,1007.41,0,1,0,2976
12.1722222222222,0.74,6.2951,129,15.8263,1008.74,0,1,0,2977
8.46111111111111,0.89,5.0554,28,9.982,1007.56,0,1,0,2978
22.2388888888889,0.43,22.3629,90,9.982,1004.96,0,1,0,2979
22.7277777777778,0.48,17.7422,117,9.982,999.82,0,1,0,2980
13.7722222222222,0.86,13.5562,279,9.982,1001.69,0,1,0,2981
7.22777777777778,0.89,9.1931,180,10.8514,1003.02,0,1,0,2982
17.3611111111111,0.62,15.8746,201,11.2056,1003.28,0,1,0,2983
14.9722222222222,0.67,14.6188,327,11.27,1002.94,0,1,0,2984
11.1111111111111,0.8,11.27,260,9.982,0,0,1,0,2985
7.85,0.89,4.8139,261,9.982,1006.48,0,1,0,2986
13.7111111111111,0.77,14.8281,321,7.2772,1010.73,0,1,0,2987
12.2666666666667,0.85,9.1126,312,11.27,1014.6,0,1,0,2988
8.45555555555556,0.78,10.8031,18,15.8263,1018.72,0,1,0,2989
5.11666666666667,0.93,11.0768,331,9.982,1020.43,0,1,0,2990
16.0166666666667,0.44,14.1519,11,11.2056,1022.71,0,1,0,2991
15,0.42,12.236,7,9.982,1022.49,0,1,0,2992
4.82222222222222,0.79,6.7298,283,15.8263,1024.49,0,1,0,2993
5.95555555555555,0.86,3.1395,327,9.9015,1024.47,0,1,0,2994
18.7722222222222,0.33,9.0643,37,9.982,1023.96,0,1,0,2995
16.25,0.43,11.8496,331,9.982,1021.37,0,1,0,2996
8.53888888888889,0.77,6.762,344,15.8263,1023.67,0,1,0,2997
2.82777777777778,0.93,9.66,328,7.8729,1023.79,0,1,0,2998
17.7333333333333,0.5,9.2092,11,11.2056,1024.5,0,1,0,2999
15.2277777777778,0.58,10.8031,4,11.27,1023.7,0,1,0,3000
5.99444444444444,0.8,14.0875,331,15.8263,1024.44,0,1,0,3001
1.70555555555556,0.88,9.66,352,9.982,1023.53,0,1,0,3002
18.8222222222222,0.34,15.7458,51,9.982,1023.1,0,1,0,3003
17.8666666666667,0.36,11.2378,30,9.982,1019.33,0,1,0,3004
8.48333333333334,0.62,6.8103,350,15.8263,1018.44,0,1,0,3005
4.15555555555555,0.85,9.7083,341,9.982,0,0,1,0,3006
18.9111111111111,0.32,15.617,30,9.982,1014.79,0,1,0,3007
17.3555555555556,0.37,9.4024,38,9.982,1011.37,0,1,0,3008
7.26666666666667,0.78,3.2039,351,15.8263,1010.28,0,1,0,3009
2.85,0.89,3.1717,328,9.982,1008.17,0,1,0,3010
20.0222222222222,0.28,3.3005,211,9.982,1006.44,0,1,0,3011
17.8944444444444,0.4,9.0804,162,11.2056,1005.15,0,1,0,3012
6.17777777777778,0.85,3.7996,285,9.982,1014.66,0,1,0,3013
-0.333333333333334,0.91,9.7083,328,9.982,1013.59,0,1,0,3014
10.0222222222222,0.77,14.3934,10,5.1359,1014.48,0,1,0,3015
12.7555555555556,0.55,14.4739,10,9.982,1013.34,0,1,0,3016
11.7166666666667,0.77,6.5044,272,15.8263,1007.95,0,1,0,3017
11.0222222222222,0.8,7.6958,190,9.982,1008.93,0,1,0,3018
17.7611111111111,0.52,15.9229,181,11.2056,1010.04,0,1,0,3019
18.8388888888889,0.47,9.338,183,11.2056,1009.22,0,1,0,3020
5.07222222222222,0.73,11.1734,0,9.9015,1016.82,0,1,0,3021
-0.477777777777777,0.88,12.6868,350,5.2164,1017.63,0,1,0,3022
12.8,0.49,27.7081,19,11.2056,1018.22,0,1,0,3023
11.2,0.54,26.0015,21,8.1305,1015.91,0,1,0,3024
6.04444444444445,0.68,13.9426,8,8.05,1015.94,0,1,0,3025
4.75555555555556,0.83,17.0177,349,6.118,1013.51,0,1,0,3026
6.62777777777778,0.77,13.8621,1,6.3434,1012.29,0,1,0,3027
7.86666666666666,0.83,4.7012,14,11.27,1008.76,0,1,0,3028
5.01666666666667,0.92,6.0697,278,3.2039,1007.28,0,1,0,3029
5.95555555555555,0.93,4.508,165,1.8515,1004.56,0,1,0,3030
10.7111111111111,0.65,2.6404,173,7.2772,1003.82,0,1,0,3031
12.3555555555556,0.57,8.0983,131,11.2056,1002.51,0,1,0,3032
2.47777777777778,0.82,10.9319,149,9.8049,1004.12,0,1,0,3033
0.699999999999999,0.89,14.168,140,4.83,1003.67,0,1,0,3034
17.2666666666667,0.44,24.0373,180,9.982,1002.17,0,1,0,3035
18.5722222222222,0.32,22.5561,233,11.2056,1000.23,0,1,0,3036
0.772222222222223,0.66,28.5131,330,14.9086,1009.01,0,1,0,3037
2.31666666666667,0.82,6.44,250,11.2056,1011.26,0,1,0,3038
11.1277777777778,0.43,9.6922,81,9.982,1010.99,0,1,0,3039
11.0833333333333,0.66,9.4346,43,11.2056,1008.64,0,1,0,3040
10.9,0.74,10.3523,147,15.8263,1006.95,0,1,0,3041
8.7,0.89,0.5152,40,11.1251,1004.78,0,1,0,3042
18.7722222222222,0.61,0.4347,195,11.2056,1004.74,0,1,0,3043
17.8222222222222,0.52,17.0499,159,11.2056,1002.4,0,1,0,3044
20.9277777777778,0.65,11.0285,61,16.1,1018.88,0,1,0,3045
17.6611111111111,0.85,7.9695,50,9.982,1018.19,0,1,0,3046
29.3555555555556,0.37,9.2897,119,9.982,1018.08,0,1,0,3047
31.15,0.31,10.948,100,9.982,1015.98,0,1,0,3048
15.1166666666667,0.89,6.601,283,15.8263,1013.69,0,1,0,3049
12.7777777777778,0.9,8.0983,328,9.982,1014.11,0,1,0,3050
23.8222222222222,0.41,3.7835,345,9.982,1014.57,0,1,0,3051
24.9777777777778,0.33,12.3648,319,9.982,1012.09,0,1,0,3052
14.3555555555556,0.73,2.8014,108,15.8263,1013.47,0,1,0,3053
11.1166666666667,0.81,0.1449,300,9.982,1013.56,0,1,0,3054
26.1166666666667,0.36,7.3899,284,9.982,1013.25,0,1,0,3055
27.0055555555556,0.31,1.8032,192,9.982,1010.85,0,1,0,3056
19.1,0.61,10.8353,119,15.8263,1010.77,0,1,0,3057
14.7277777777778,0.84,7.5992,146,9.982,1009.95,0,1,0,3058
29.1222222222222,0.35,11.2539,208,9.982,1009.92,0,1,0,3059
30.6333333333333,0.26,14.4256,209,9.982,1007.82,0,1,0,3060
21,0.51,10.8192,161,15.8263,1009.51,0,1,0,3061
17.8055555555556,0.78,4.991,178,9.982,1010.62,0,1,0,3062
31,0.32,14.0231,281,9.982,1013.06,0,1,0,3063
31.2333333333333,0.31,9.3541,234,9.982,1012.3,0,1,0,3064
24.15,0.61,11.0285,59,15.8263,1013.88,0,1,0,3065
19.95,0.78,4.5724,96,9.982,1014.38,0,1,0,3066
34.4833333333333,0.31,14.7798,168,9.982,1013.9,0,1,0,3067
34.3166666666667,0.29,10.626,233,9.982,1011.46,0,1,0,3068
23.7111111111111,0.67,6.601,88,15.8263,1011.65,0,1,0,3069
20.9777777777778,0.61,15.4721,140,10.0464,1009.53,0,1,0,3070
35.9722222222222,0.3,24.9389,179,9.982,1006.72,0,1,0,3071
35.2055555555556,0.25,17.5007,188,9.982,1002.22,0,1,0,3072
28.4555555555556,0.29,26.7743,150,15.8263,1000.16,0,1,0,3073
19.8388888888889,0.68,35.9191,300,10.0464,1001.61,0,1,0,3074
22.2444444444445,0.53,15.9068,289,11.2056,1005.98,0,1,0,3075
25.7833333333333,0.43,25.2609,319,9.982,1007.15,0,1,0,3076
15.4611111111111,0.68,17.1626,328,15.8263,1011.61,0,1,0,3077
13.7055555555556,0.73,14.4095,319,9.982,1012.41,0,1,0,3078
21.1833333333333,0.42,13.1537,291,11.2056,1012.96,0,1,0,3079
22.7777777777778,0.38,9.5312,322,9.982,1012.65,0,1,0,3080
14.3111111111111,0.7,3.3649,310,15.8263,1015.08,0,1,0,3081
10.9722222222222,0.86,0.5152,310,9.982,1016.48,0,1,0,3082
26.0166666666667,0.31,14.3129,301,9.982,1017.67,0,1,0,3083
26.2888888888889,0.25,10.948,321,9.982,1016.67,0,1,0,3084
13.7944444444444,0.63,3.0751,300,15.8263,1018.66,0,1,0,3085
11.0666666666667,0.8,0.2415,84,9.982,1019.05,0,1,0,3086
26.7611111111111,0.26,8.4686,72,9.982,1018.45,0,1,0,3087
27.5611111111111,0.24,10.8353,82,9.982,1014.93,0,1,0,3088
24.0777777777778,0.6,13.7816,139,11.9784,1017.45,0,1,0,3089
19.8888888888889,0.75,9.338,149,9.9015,1018.05,0,1,0,3090
30.2444444444444,0.34,16.744,169,9.982,1017.77,0,1,0,3091
31.0944444444444,0.3,11.0124,171,9.982,1015.26,0,1,0,3092
20.6055555555556,0.46,11.0285,111,15.8263,1014.18,0,1,0,3093
13.7444444444444,0.73,4.4275,118,9.982,1013.65,0,1,0,3094
29.6111111111111,0.29,6.8908,198,9.982,1013.36,0,1,0,3095
30.7277777777778,0.23,13.041,311,9.982,1012.35,0,1,0,3096
21.55,0.61,13.9587,339,15.8263,1016.24,0,1,0,3097
17.0111111111111,0.73,11.0768,330,9.982,1018.11,0,1,0,3098
29.0388888888889,0.35,15.2789,340,9.982,1019.09,0,1,0,3099
29.5333333333333,0.27,13.9265,340,9.982,1016.77,0,1,0,3100
22.8277777777778,0.54,13.685,69,15.8263,1017.5,0,1,0,3101
17.0666666666667,0.73,4.5724,37,9.982,1017.27,0,1,0,3102
30.0611111111111,0.32,9.7405,119,9.982,1015.76,0,1,0,3103
32.5666666666667,0.27,7.6636,193,9.982,1011.46,0,1,0,3104
24.6111111111111,0.45,14.1036,198,15.8263,1010.64,0,1,0,3105
17.1111111111111,0.76,0.1449,220,9.982,1009.77,0,1,0,3106
29.85,0.34,15.7619,311,9.982,1009.72,0,1,0,3107
26.8166666666667,0.4,20.1089,358,9.982,1008.02,0,1,0,3108
17.5944444444444,0.81,33.3592,321,9.9015,1009.6,0,1,0,3109
14.9055555555556,0.93,3.7191,282,11.2056,1010.35,0,1,0,3110
17.2944444444444,0.86,17.0016,290,11.27,1011.79,0,1,0,3111
21.1833333333333,0.56,17.6134,310,11.2056,1013.58,0,1,0,3112
13.3666666666667,0.82,11.0446,280,15.8263,1016.67,0,1,0,3113
12.0944444444444,0.81,3.4615,318,9.982,1017.76,0,1,0,3114
22.7333333333333,0.41,17.2109,329,9.982,1018.95,0,1,0,3115
22.7555555555555,0.44,7.9051,319,9.982,1018.26,0,1,0,3116
14.2833333333333,0.9,3.1234,253,15.8263,1019.98,0,1,0,3117
12.1611111111111,0.86,3.2683,336,9.982,1021.38,0,1,0,3118
25,0.36,9.7083,321,9.982,1022.16,0,1,0,3119
26.0833333333333,0.34,12.4131,20,9.982,1020.77,0,1,0,3120
14.9555555555556,0.87,3.5742,319,15.8263,1022.28,0,1,0,3121
12.1277777777778,0.86,4.7656,0,9.982,1021.98,0,1,0,3122
26.7111111111111,0.34,2.6082,250,9.982,1021.76,0,1,0,3123
27.0444444444444,0.33,10.5616,3,9.982,1018.88,0,1,0,3124
18.0333333333333,0.71,6.1824,29,15.8263,1019.4,0,1,0,3125
14.7722222222222,0.87,9.3541,350,9.982,1018.1,0,1,0,3126
27.4388888888889,0.4,10.465,31,9.982,1017.87,0,1,0,3127
26.9666666666667,0.39,4.7656,347,9.982,1015.27,0,1,0,3128
19.7888888888889,0.76,11.27,190,15.8263,1016.17,0,1,0,3129
18.6333333333333,0.79,10.8514,221,9.982,1014.76,0,1,0,3130
26.1111111111111,0.54,20.8334,233,9.982,1014.86,0,1,0,3131
26.6611111111111,0.35,25.438,300,9.982,1012.22,0,1,0,3132
23.1944444444444,0.59,12.8156,168,15.8263,1016.15,0,1,0,3133
19.9333333333333,0.74,8.8711,160,9.982,1015.88,0,1,0,3134
29.1833333333333,0.59,7.6153,6,10.0464,1016.48,0,1,0,3135
29.7611111111111,0.4,17.2914,328,9.982,1014.31,0,1,0,3136
18.8666666666667,0.63,14.168,299,15.8263,1014.5,0,1,0,3137
17.1277777777778,0.72,15.7941,309,9.982,1015.12,0,1,0,3138
21.25,0.48,4.3792,57,11.2056,1018.25,0,1,0,3139
23.8166666666667,0.32,9.499,50,9.982,1017.57,0,1,0,3140
15.3222222222222,0.54,10.8353,70,15.8263,1021.39,0,1,0,3141
8.41111111111111,0.77,10.9158,31,9.982,1021.9,0,1,0,3142
22.7277777777778,0.29,10.7065,23,9.982,1022.28,0,1,0,3143
23.8611111111111,0.26,10.7226,43,9.982,1019.76,0,1,0,3144
20.0555555555556,0.79,6.4078,271,15.8263,1015.67,0,1,0,3145
17.8111111111111,0.9,0.2898,310,11.2056,1014.75,0,1,0,3146
30.8055555555556,0.38,11.1573,171,9.982,1013.32,0,1,0,3147
31.4833333333333,0.33,15.4399,221,9.982,1009.74,0,1,0,3148
24.05,0.59,16.7601,0,15.8263,1011.74,0,1,0,3149
18.9833333333333,0.9,8.1949,309,11.2056,1012.29,0,1,0,3150
29.5611111111111,0.41,24.7779,329,10.0464,0,0,1,0,3151
22.8055555555556,0.53,12.7673,319,9.982,1014.95,0,1,0,3152
17.3166666666667,0.81,6.6493,299,15.8263,1016.28,0,1,0,3153
14.9611111111111,0.83,3.6708,317,9.982,1017.49,0,1,0,3154
26.4611111111111,0.29,17.388,320,9.982,1017.28,0,1,0,3155
26.5222222222222,0.29,14.0231,329,9.982,1015.29,0,1,0,3156
15.95,0.73,3.3488,338,15.8263,1015.98,0,1,0,3157
12.7611111111111,0.84,4.8622,352,9.982,1015.6,0,1,0,3158
26.9666666666667,0.39,4.2504,289,9.982,1014.78,0,1,0,3159
27.9277777777778,0.33,7.9051,343,9.982,1011.78,0,1,0,3160
16.6722222222222,0.73,3.0268,350,15.8263,1011.68,0,1,0,3161
15.9055555555556,0.82,4.7173,137,9.982,1010.26,0,1,0,3162
30.1111111111111,0.33,10.6904,162,9.982,1008.65,0,1,0,3163
30.6888888888889,0.38,7.2933,221,9.982,1006.07,0,1,0,3164
18.8722222222222,0.87,5.2164,85,15.7297,1006.84,0,1,0,3165
17.2722222222222,0.93,10.8353,253,10.0464,1007.93,0,1,0,3166
22.2722222222222,0.68,23.9729,319,11.27,1010.17,0,1,0,3167
22.8,0.52,22.0087,328,11.2056,1010.5,0,1,0,3168
3.14444444444444,0.87,14.0231,130,9.8049,1013.57,0,1,0,3169
2.47777777777778,0.8,20.0767,140,9.9015,1010.37,0,1,0,3170
12.8944444444444,0.65,26.7582,160,9.982,1007.62,0,1,0,3171
12.2,0.72,21.8638,170,9.982,1007.07,0,1,0,3172
-4.92222222222222,0.88,14.168,150,6.0697,1022.17,0,0,1,3173
-6.26666666666667,0.88,11.0768,150,7.8729,1021.27,0,0,1,3174
0.0111111111111128,0.71,16.9694,150,11.2056,1020.69,0,1,0,3175
-0.533333333333334,0.71,19.6259,138,9.982,1019,0,1,0,3176
-1.32777777777778,0.74,17.0499,149,15.8263,1018.4,0,1,0,3177
-0.727777777777777,0.65,23.2001,159,9.982,1016.66,0,1,0,3178
3.26111111111111,0.55,35.1946,149,9.982,1015.41,0,1,0,3179
2.73888888888889,0.43,32.2322,149,9.982,1014.88,0,1,0,3180
-0.650000000000001,0.58,17.0982,128,15.8263,1014.48,0,1,0,3181
1.81666666666667,0.71,13.9426,118,9.982,1013.86,0,1,0,3182
6.21666666666667,0.72,8.3559,62,11.2056,1014.65,0,1,0,3183
3.41666666666667,0.76,12.8156,59,9.982,1015.17,0,1,0,3184
2.23333333333334,0.85,6.601,5,14.9086,1016.1,0,1,0,3185
0.66111111111111,0.95,7.7602,31,11.2056,1016.24,0,1,0,3186
5.45,0.8,8.1305,59,11.2056,1015.04,0,1,0,3187
5.24444444444444,0.86,4.8783,116,6.2951,1015.01,0,1,0,3188
2.98333333333333,0.92,6.2629,147,4.1699,1015.81,0,1,0,3189
0.150000000000002,0.83,16.8245,158,11.27,1016.12,0,1,0,3190
4.32222222222222,0.74,15.6814,140,10.0464,1017.2,0,1,0,3191
2.27777777777778,0.77,19.5776,148,9.982,1018.19,0,1,0,3192
1.60555555555556,0.83,11.27,140,15.6492,1019.71,0,1,0,3193
0.783333333333331,0.83,12.4614,108,9.8049,1020.8,0,1,0,3194
5.59444444444444,0.72,23.2967,149,9.982,1022.4,0,1,0,3195
4.34444444444444,0.72,15.3594,147,10.0464,1023.3,0,1,0,3196
1.7,0.8,19.9801,149,15.8746,1024,0,1,0,3197
2.15555555555556,0.82,12.4936,149,10.0464,1023.3,0,1,0,3198
5.57777777777778,0.72,23.1035,150,11.2056,1022.39,0,1,0,3199
4.37777777777778,0.74,15.3433,138,9.982,1020.13,0,1,0,3200
2.83888888888889,0.8,17.1626,139,15.8263,1018.29,0,1,0,3201
0.766666666666668,0.86,23.0874,149,9.982,1014.78,0,1,0,3202
6.57777777777778,0.72,29.3503,159,9.982,1012.41,0,1,0,3203
3.88888888888889,0.89,27.1285,150,6.1985,1011.73,0,1,0,3204
5.11666666666667,0.89,11.1412,138,6.0214,1010.92,0,1,0,3205
5.71666666666667,0.96,11.2217,80,10.8997,1008.45,0,1,0,3206
8.47777777777778,0.93,5.1681,61,10.948,1009.48,0,1,0,3207
7.71111111111111,0.96,4.6368,84,5.8765,1011.96,0,1,0,3208
3.65,0.93,14.6188,309,6.118,1013.01,0,1,0,3209
0.133333333333334,0.89,16.1,271,11.1251,1014.63,0,1,0,3210
-0.638888888888888,0.89,22.1375,260,11.1251,1016.22,0,1,0,3211
-1.82222222222222,0.89,20.3021,261,10.8514,1016.81,0,1,0,3212
3.02222222222222,0.91,6.5527,181,11.9784,1010.27,0,1,0,3213
0.650000000000001,0.89,8.0017,172,9.982,1012.58,0,1,0,3214
11.1388888888889,0.77,7.5992,143,9.982,1013.2,0,1,0,3215
5.51111111111111,0.89,6.6493,81,8.372,1012.94,0,1,0,3216
-1.72222222222222,0.89,20.4309,301,9.7083,1017.69,0,1,0,3217
-0.533333333333334,0.89,21.9926,320,11.27,1020.71,0,1,0,3218
0.522222222222221,0.82,25.3736,329,11.2056,1022.79,0,1,0,3219
1.44444444444445,0.82,5.6672,257,10.0464,1021.54,0,1,0,3220
-0.111111111111111,0.89,14.1358,242,6.3434,1019.43,0,1,0,3221
0.122222222222222,0.82,28.3843,309,9.982,1018.02,0,1,0,3222
3.45,0.63,33.327,339,11.27,1022.59,0,1,0,3223
-2.10555555555556,0.78,11.3827,282,9.982,1025.96,0,1,0,3224
-3.47222222222222,0.85,14.0392,310,15.8263,1028.67,0,1,0,3225
-1.93888888888889,0.88,3.5098,274,9.982,1029.25,0,0,1,3226
-0.599999999999999,0.95,14.3129,240,11.27,1027.88,0,1,0,3227
2.45,0.8,20.3021,251,11.2056,1023.2,0,1,0,3228
1.96111111111111,0.82,25.277,300,14.9086,1022.52,0,1,0,3229
0.227777777777776,0.76,28.5453,300,9.982,1022.1,0,1,0,3230
2.73888888888889,0.62,45.4986,329,11.27,1022.57,0,1,0,3231
0.511111111111112,0.7,25.1482,319,9.982,1024.03,0,1,0,3232
-3.37222222222222,0.72,17.7422,329,15.8263,1027.42,0,1,0,3233
-7.09444444444444,0.81,15.778,319,9.982,1029.19,0,0,1,3234
-0.494444444444445,0.57,12.7995,338,9.982,1029.04,0,1,0,3235
-1.16111111111111,0.74,7.6153,204,9.982,1025.9,0,1,0,3236
0.088888888888887,0.92,3.22,166,2.0125,1023.39,0,1,0,3237
-4.32777777777778,0.92,15.3272,68,2.737,1022.74,0,1,0,3238
-5.74444444444444,0.88,15.617,21,8.1305,1026.31,0,0,1,3239
-6.07222222222222,0.87,10.9802,351,6.2951,1029.6,0,0,1,3240
-8.10555555555556,0.88,11.2378,0,6.2951,1033.38,0,0,1,3241
-7.61111111111111,0.85,14.1358,1,11.27,1035.3,0,0,1,3242
-4.50555555555556,0.75,15.778,10,11.27,1036.58,0,1,0,3243
-5.92222222222222,0.85,7.9695,331,10.0464,1036.06,0,0,1,3244
-6.71666666666667,0.88,2.6243,136,4.347,1036.35,0,0,1,3245
-6.09444444444444,0.91,3.3166,71,0.9177,1035.24,0,0,1,3246
-8.47777777777778,0.84,8.372,42,2.3506,1036.02,0,0,1,3247
-6.13333333333333,0.92,1.5939,184,3.6064,1035.82,0,0,1,3248
-8.65555555555556,0.88,6.44,10,0.8211,1035.85,0,0,1,3249
-6.18888888888889,0.92,1.3202,273,1.7549,1035.85,0,0,1,3250
-8.33333333333333,0.92,7.5992,59,2.6887,1037.31,0,0,1,3251
-8.25,0.84,7.0357,339,3.864,1037.03,0,0,1,3252
-9.17222222222222,0.92,6.1824,301,3.8479,1038.12,0,0,1,3253
-7.17222222222222,0.88,3.1234,350,0.7728,1038.24,0,0,1,3254
-7.06666666666667,0.96,4.5402,7,2.9785,1039.93,0,0,1,3255
-6.06111111111111,0.92,3.3327,53,4.9105,1040.85,0,0,1,3256
4.33888888888889,0.89,6.3756,38,4.2021,1011.35,0,1,0,3257
3.98333333333333,0.92,0.1449,80,4.1216,1009.14,0,1,0,3258
7.87222222222222,0.89,4.3953,37,6.118,1007.53,0,1,0,3259
7.08333333333333,0.86,3.3649,310,3.4615,1008.47,0,1,0,3260
-4.97222222222222,0.85,3.0751,170,6.0214,1042.94,0,0,1,3261
-5.99444444444444,0.88,3.0912,64,6.0214,1043.91,0,0,1,3262
-4.90555555555556,0.81,2.9463,121,6.0697,1044.4,0,0,1,3263
-5,0.82,3.1556,172,4.0733,1043.01,0,0,1,3264
-6.08888888888889,0.85,3.0751,277,6.0697,1042.21,0,0,1,3265
-11.7111111111111,0.96,9.3702,151,2.4955,1028.52,0,0,1,3266
-6.08888888888889,0.92,3.5581,329,0.805,1027.15,0,0,1,3267
-8.62777777777778,0.85,8.1627,291,2.5921,1026.03,0,0,1,3268
4.33888888888889,0.96,5.6511,88,0.8533,1010.47,0,1,0,3269
2.83888888888889,0.93,8.9033,11,0.322,1010.94,0,1,0,3270
4.48888888888889,0.93,14.329,12,0.8533,1007.49,0,1,0,3271
4.81666666666667,0.93,12.2038,68,2.6404,1001.1,0,1,0,3272
7.15555555555556,0.96,3.4776,239,0.6279,998.86,0,1,0,3273
-0.644444444444444,0.89,23.2323,189,9.982,1003.9,0,1,0,3274
10.9777777777778,0.62,17.2753,171,11.2056,1005.76,0,1,0,3275
10.9722222222222,0.72,24.7779,160,11.2056,1006.35,0,1,0,3276
11.5777777777778,0.67,27.692,169,14.9569,1005.38,0,1,0,3277
7.38333333333333,0.89,9.6278,245,11.27,1008.51,0,1,0,3278
6.73333333333333,0.88,15.4077,182,11.27,1009.46,0,1,0,3279
5.31111111111111,0.93,9.9659,149,11.27,1009.76,0,1,0,3280
2.43888888888889,0.93,14.0231,310,6.1985,1010.48,0,1,0,3281
-0.46111111111111,0.89,20.2055,309,9.982,1012.4,0,1,0,3282
3.59444444444444,0.72,30.5095,310,11.27,1014.71,0,1,0,3283
-0.322222222222221,0.82,20.5436,309,9.982,1017.58,0,1,0,3284
-1.12777777777778,0.83,20.3987,310,11.9784,1019.81,0,1,0,3285
-2.46111111111111,0.85,20.7368,310,9.982,1021.7,0,1,0,3286
